bond_key,bond_name,issuer_code,issuer_name,start_date,end_date,outcome,proposed_date,approved_date,rejected_date,event_ids,titles,urls
002049,国微转债,002049,紫光国微,2025-04-09,2025-04-09,rejected,,,2025-04-09,1223031691,关于不向下修正“国微转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-09/1223031691.PDF
688689,银微转债,688689,银河微电,2025-04-09,2025-04-09,rejected,,,2025-04-09,1223029249,关于不向下修正“银微转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-09/1223029249.PDF
002930,宏川转债,002930,宏川智慧,2025-04-10,2025-04-10,rejected,,,2025-04-10,1223046210,关于不向下修正“宏川转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-10/1223046210.PDF
003004,声迅转债,003004,声迅<em>股</em>份,2025-04-10,2025-04-10,rejected,,,2025-04-10,1223043993,关于不向下修正声迅转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-10/1223043993.PDF
600496,精工转债,600496,精工钢构,2025-04-10,2025-04-10,rejected,,,2025-04-10,1223042568,精工钢构关于不向下修正“精工转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-10/1223042568.PDF
603225,凤21转债,603225,新凤鸣,2025-04-10,2025-04-10,rejected,,,2025-04-10,1223041293,关于不向下修正“凤21转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-10/1223041293.PDF
688388,嘉元转债,688388,嘉元科技,2025-04-10,2025-04-10,rejected,,,2025-04-10,1223042878,广东嘉元科技股份有限公司关于不向下修正“嘉元转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-10/1223042878.PDF
688599,天23转债,688599,天合光能,2025-04-10,2025-04-10,rejected,,,2025-04-10,1223043527,天合光能股份有限公司关于不向下修正“天23转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-10/1223043527.PDF
000823,超声转债,000823,超声电子,2025-04-11,2025-04-11,approved,,2025-04-11,,1223053621,超声电子关于超声转债可能触发向下修正转股价格的提示性公告,https://static.cninfo.com.cn/finalpage/2025-04-11/1223053621.PDF
002135,东南转债,002135,东南网架,2025-04-12,2025-04-12,rejected,,,2025-04-12,1223068457,关于不向下修正东南转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-12/1223068457.PDF
300483,首华转债,300483,首华燃气,2025-04-12,2025-04-12,approved,,2025-04-12,,1223067067,关于首华转债可能触发向下修正转股价格条件的提示性公告,https://static.cninfo.com.cn/finalpage/2025-04-12/1223067067.PDF
605222,起帆转债,605222,起帆电缆,2025-04-12,2025-04-12,rejected,,,2025-04-12,1223068693,起帆电缆关于不向下修正“起帆转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-12/1223068693.PDF
688026,洁特转债,688026,洁特生物,2025-04-12,2025-04-12,rejected,,,2025-04-12,1223067188,关于不向下修正“洁特转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-12/1223067188.PDF
688223,晶能转债,688223,晶科能源,2025-04-12,2025-04-12,rejected,,,2025-04-12,1223068236,晶科能源关于不向下修正“晶能转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-12/1223068236.PDF
688595,芯海转债,688595,芯海科技,2025-04-12,2025-04-12,approved,,2025-04-12,,1223067350,关于“芯海转债”预计触发转股价格向下修正的提示性公告,https://static.cninfo.com.cn/finalpage/2025-04-12/1223067350.PDF
002408,,002408,齐翔腾达,2025-04-15,2025-04-15,rejected,,,2025-04-15,1223097041,关于不向下修正齐翔转2转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-15/1223097041.PDF
600141,兴发转债,600141,兴发集团,2025-04-15,2025-04-15,rejected,,,2025-04-15,1223093888,湖北兴发化工集团股份有限公司关于不向下修正“兴发转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-15/1223093888.PDF
002809,红墙转债,002809,红墙<em>股</em>份,2025-04-16,2025-04-16,approved,,2025-04-16,,1223097729,关于红墙转债预计触发转股价格向下修正的提示性公告,https://static.cninfo.com.cn/finalpage/2025-04-16/1223097729.PDF
301004,嘉益转债,301004,嘉益<em>股</em>份,2025-04-16,2025-04-16,rejected,,,2025-04-16,1223101664,关于不向下修正嘉益转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-16/1223101664.PDF
301015,百洋转债,301015,百洋医药,2025-04-16,2025-04-16,rejected,,,2025-04-16,1223108791,关于不向下修正百洋转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-16/1223108791.PDF
603669,灵康转债,603669,灵康药业,2025-04-16,2025-04-16,rejected,,,2025-04-16,1223098226,关于不向下修正“灵康转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-16/1223098226.PDF
603180,金23转债,603180,金牌家居,2025-04-17,2025-04-17,rejected,,,2025-04-17,1223107870,金牌家居关于不向下修正“金23转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-17/1223107870.PDF
603916,博22转债,603916,苏博特,2025-04-17,2025-04-17,rejected,,,2025-04-17,1223108177,关于不向下修正“博22转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-17/1223108177.PDF
688301,奕瑞转债,688301,奕瑞科技,2025-04-18,2025-04-18,rejected,,,2025-04-18,1223124734,奕瑞科技关于不向下修正“奕瑞转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-18/1223124734.PDF
002887,绿茵转债,002887,绿茵生态,2025-04-19,2025-04-19,approved,,2025-04-19,,1223142626,关于预计触发绿茵转债转股价格向下修正的提示性公告,https://static.cninfo.com.cn/finalpage/2025-04-19/1223142626.PDF
300483,,300483,首华燃气,2025-04-19,2025-05-06,approved,2025-04-19,2025-05-06,,1223149493; 1223478318,关于董事会提议向下修正可转换公司债券转股价格的公告; 关于向下修正首华转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-19/1223149493.PDF; https://static.cninfo.com.cn/finalpage/2025-05-06/1223478318.PDF
600521,华海转债,600521,华海药业,2025-04-19,2025-04-19,approved,,2025-04-19,,1223145092,浙江华海药业股份有限公司关于“华海转债”预计触发转股价格向下修正的提示性公告,https://static.cninfo.com.cn/finalpage/2025-04-19/1223145092.PDF
603131,沪工转债,603131,上海沪工,2025-04-19,2025-04-19,rejected,,,2025-04-19,1223142559,关于不向下修正“沪工转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-19/1223142559.PDF
605189,富春转债,605189,富春染织,2025-04-19,2025-04-19,rejected,,,2025-04-19,1223142565,富春染织关于不向下修正“富春转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-19/1223142565.PDF
688030,山石转债,688030,山石网科,2025-04-19,2025-04-19,rejected,,,2025-04-19,1223143707,关于不向下修正“山石转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-19/1223143707.PDF
688350,富淼转债,688350,富淼科技,2025-04-19,2025-04-19,rejected,,,2025-04-19,1223143709,江苏富淼科技股份有限公司关于不向下修正“富淼转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-19/1223143709.PDF
688595,芯海转债,688595,芯海科技,2025-04-19,2025-04-19,rejected,,,2025-04-19,1223151837,关于不向下修正“芯海转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-19/1223151837.PDF
300057,,300057,万顺新材,2025-04-22,2025-05-07,approved,2025-04-22,2025-05-07,,1223184431; 1223491604,关于董事会提议向下修正万顺转2转股价格的公告; 关于向下修正万顺转2转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-22/1223184431.PDF; https://static.cninfo.com.cn/finalpage/2025-05-07/1223491604.PDF
688066,宏图转债,688066,航天宏图,2025-04-22,2025-04-22,approved,,2025-04-22,,1223185860,关于“宏图转债”预计触发转股价格向下修正的提示性公告,https://static.cninfo.com.cn/finalpage/2025-04-22/1223185860.PDF
601778,晶科转债,601778,晶科科技,2025-04-23,2025-04-23,rejected,,,2025-04-23,1223215396,关于不向下修正“晶科转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-23/1223215396.PDF
000823,超声转债,000823,超声电子,2025-04-24,2025-04-24,rejected,,,2025-04-24,1223234483,超声电子关于不向下修正超声转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-24/1223234483.PDF
300037,宙邦转债,300037,新宙邦,2025-04-24,2025-04-24,rejected,,,2025-04-24,1223267619,关于不向下修正宙邦转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-24/1223267619.PDF
300613,富瀚转债,300613,富瀚微,2025-04-24,2025-04-24,rejected,,,2025-04-24,1223238612,关于不向下修正富瀚转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-24/1223238612.PDF
603466,风语转债,603466,风语筑,2025-04-24,2025-05-08,approved,2025-04-24,2025-05-08,,1223235640; 1223490887,上海风语筑文化科技股份有限公司关于董事会提议向下修正“风语转债”转股价格的公告; 上海风语筑文化科技股份有限公司关于向下修正“风语转债”转股价格暨转股停牌的公告,https://static.cninfo.com.cn/finalpage/2025-04-24/1223235640.PDF; https://static.cninfo.com.cn/finalpage/2025-05-08/1223490887.PDF
605116,奥锐转债,605116,奥锐特,2025-04-24,2025-04-24,rejected,,,2025-04-24,1223238687,奥锐特药业股份有限公司关于不向下修正“奥锐转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-24/1223238687.PDF
300014,亿纬转债,300014,亿纬锂能,2025-04-25,2025-04-25,rejected,,,2025-04-25,1223309001,关于不向下修正亿纬转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-25/1223309001.PDF
300337,银邦转债,300337,银邦<em>股</em>份,2025-04-25,2025-04-25,rejected,,,2025-04-25,1223303083,关于不向下修正银邦转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-25/1223303083.PDF
300482,万孚转债,300482,万孚生物,2025-04-25,2025-04-25,rejected,,,2025-04-25,1223332590,关于不向下修正万孚转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-25/1223332590.PDF
301046,能辉转债,301046,能辉科技,2025-04-25,2025-04-25,rejected,,,2025-04-25,1223332740,关于不向下修正“能辉转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-25/1223332740.PDF
301266,宇邦转债,301266,宇邦新材,2025-04-25,2025-04-25,rejected,,,2025-04-25,1223310948,关于不向下修正“宇邦转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-25/1223310948.PDF
600481,双良转债,600481,双良节能,2025-04-25,2025-04-25,rejected,,,2025-04-25,1223276103,双良节能系统股份有限公司关于不向下修正“双良转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-25/1223276103.PDF
601139,燃23转债,601139,深圳燃气,2025-04-25,2025-04-25,approved,,2025-04-25,,1223283835,深圳燃气关于“燃23转债”预计触发转股价格向下修正的提示性公告,https://static.cninfo.com.cn/finalpage/2025-04-25/1223283835.PDF
603605,珀莱转债,603605,珀莱雅,2025-04-25,2025-04-25,rejected,,,2025-04-25,1223280329,珀莱雅化妆品股份有限公司关于不向下修正“珀莱转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-25/1223280329.PDF
603730,岱美转债,603730,岱美<em>股</em>份,2025-04-25,2025-04-25,rejected,,,2025-04-25,1223280664,上海岱美汽车内饰件股份有限公司关于不向下修正“岱美转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-25/1223280664.PDF
603912,佳力转债,603912,佳力图,2025-04-25,2025-04-25,rejected,,,2025-04-25,1223264412,603912：佳力图关于不向下修正“佳力转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-25/1223264412.PDF
000723,美锦转债,000723,美锦能源,2025-04-26,2025-04-26,rejected,,,2025-04-26,1223322131,关于不向下修正美锦转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-26/1223322131.PDF
002398,垒知转债,002398,垒知集团,2025-04-26,2025-04-26,rejected,,,2025-04-26,1223311946,关于不向下修正“垒知转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-26/1223311946.PDF
002775,文科转债,002775,文科<em>股</em>份,2025-04-26,2025-04-26,rejected,,,2025-04-26,1223328356,关于不向下修正文科转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-26/1223328356.PDF
002822,,002822,ST中装,2025-04-26,2025-05-21,approved,2025-04-26,2025-05-21,,1223332305; 1223610154,关于董事会提议向下修正可转换公司债券转股价格的公告; 关于向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-26/1223332305.PDF; https://static.cninfo.com.cn/finalpage/2025-05-21/1223610154.PDF
002887,绿茵转债,002887,绿茵生态,2025-04-26,2025-04-26,rejected,,,2025-04-26,1223323498,关于不向下修正绿茵转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-26/1223323498.PDF
002949,华阳转债,002949,华阳国际,2025-04-26,2025-04-26,rejected,,,2025-04-26,1223306709,关于不向下修正华阳转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-26/1223306709.PDF
300556,丝路转债,300556,丝路视觉,2025-04-26,2025-04-26,rejected,,,2025-04-26,1223307568,关于不向下修正丝路转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-26/1223307568.PDF
300673,佩蒂转债,300673,佩蒂<em>股</em>份,2025-04-26,2025-04-26,rejected,,,2025-04-26,1223310466,关于不向下修正佩蒂转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-26/1223310466.PDF
300830,金现转债,300830,金现代,2025-04-26,2025-04-26,rejected,,,2025-04-26,1223309875,关于不向下修正“金现转债“转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-26/1223309875.PDF
600521,华海转债,600521,华海药业,2025-04-26,2025-04-26,rejected,,,2025-04-26,1223303600,浙江华海药业股份有限公司关于不向下修正“华海转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-26/1223303600.PDF
600745,闻泰转债,600745,闻泰科技,2025-04-26,2025-04-26,rejected,,,2025-04-26,1223328103,关于不向下修正“闻泰转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-26/1223328103.PDF
601016,节能转债,601016,节能风电,2025-04-26,2025-04-26,proposed_pending,2025-04-26,,,1223301428,中节能风力发电股份有限公司关于董事会提议向下修正“节能转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-26/1223301428.PDF
601231,环旭转债,601231,环旭电子,2025-04-26,2025-04-26,rejected,,,2025-04-26,1223324741,关于不向下修正“环旭转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-26/1223324741.PDF
601609,金田转债,601609,金田<em>股</em>份,2025-04-26,2025-04-26,rejected,,,2025-04-26,1223303668,金田股份关于不向下修正“金田转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-26/1223303668.PDF
603806,福22转债,603806,福斯特,2025-04-26,2025-04-26,rejected,,,2025-04-26,1223304902,关于不向下修正“福22转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-26/1223304902.PDF
605177,东亚转债,605177,东亚药业,2025-04-26,2025-04-26,rejected,,,2025-04-26,1223299947,东亚药业关于不向下修正“东亚转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-26/1223299947.PDF
688268,华特转债,688268,华特气体,2025-04-26,2025-04-26,rejected,,,2025-04-26,1223300478,广东华特气体股份有限公司关于不向下修正“华特转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-26/1223300478.PDF
688292,浩瀚转债,688292,浩瀚深度,2025-04-26,2025-04-26,rejected,,,2025-04-26,1223301285,北京浩瀚深度信息技术股份有限公司关于不向下修正“浩瀚转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-26/1223301285.PDF
688398,赛特转债,688398,赛特新材,2025-04-26,2025-04-26,rejected,,,2025-04-26,1223313457,赛特新材：关于不向下修正“赛特转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-26/1223313457.PDF
300454,信服转债,300454,深信服,2025-04-28,2025-04-28,rejected,,,2025-04-28,1223366276,深信服科技股份有限公司关于不向下修正信服转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-28/1223366276.PDF
300900,广联转债,300900,广联航空,2025-04-28,2025-04-28,rejected,,,2025-04-28,1223314361,关于不向下修正广联转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-28/1223314361.PDF
400245,,400245,汇车5,2025-04-28,2025-04-28,proposed_pending,2025-04-28,,,1223393954; 1223877752,关于董事会提议向下修正“汇车退债”转股价格的公告; 关于董事会提议向下修正“汇车退债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-28/1223393954.PDF; https://static.cninfo.com.cn/finalpage/2025-06-13/1223877752.PDF
404004,,404004,汇车退债,2025-04-28,2025-04-28,proposed_pending,2025-04-28,,,1223393969; 1223877760,关于董事会提议向下修正“汇车退债”转股价格的公告; 关于董事会提议向下修正“汇车退债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-28/1223393969.PDF; https://static.cninfo.com.cn/finalpage/2025-06-13/1223877760.PDF
000726,鲁泰转债,000726,鲁  泰Ａ,2025-04-29,2025-04-29,rejected,,,2025-04-29,1223374397,关于不向下修正鲁泰转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-29/1223374397.PDF
002455,,002455,百川<em>股</em>份,2025-04-29,2025-05-15,approved,2025-04-29,2025-05-15,,1223360457; 1223544891,关于董事会提议向下修正“百川转2”转股价格的公告; 关于向下修正“百川转2”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-29/1223360457.PDF; https://static.cninfo.com.cn/finalpage/2025-05-15/1223544891.PDF
002973,侨银转债,002973,侨银<em>股</em>份,2025-04-29,2025-04-29,rejected,,,2025-04-29,1223372841,关于不向下修正侨银转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-29/1223372841.PDF
002996,顺博转债,002996,顺博合金,2025-04-29,2025-04-29,approved,,2025-04-29,,1223356783,关于顺博转债预计触发向下修正转股价格条款的提示性公告,https://static.cninfo.com.cn/finalpage/2025-04-29/1223356783.PDF
301193,家联转债,301193,家联科技,2025-04-29,2025-05-16,approved,2025-04-29,2025-05-16,,1223409874; 1223571612,关于董事会提议向下修正“家联转债”转股价格的公告; 关于向下修正“家联转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-29/1223409874.PDF; https://static.cninfo.com.cn/finalpage/2025-05-16/1223571612.PDF
600933,爱迪转债,600933,爱柯迪,2025-04-29,2025-04-29,rejected,,,2025-04-29,1223375854,关于不向下修正“爱迪转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-29/1223375854.PDF
603716,塞力转债,603716,塞力医疗,2025-04-29,2025-04-29,rejected,,,2025-04-29,1223365936,关于不向下修正“塞力转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-29/1223365936.PDF
688066,宏图转债,688066,航天宏图,2025-04-29,2025-04-29,rejected,,,2025-04-29,1223387421,关于不向下修正“宏图转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-29/1223387421.PDF
002541,鸿路转债,002541,鸿路钢构,2025-04-30,2025-04-30,rejected,,,2025-04-30,1223413688,关于不向下修正鸿路转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-30/1223413688.PDF
603976,正川转债,603976,正川<em>股</em>份,2025-04-30,2025-04-30,rejected,,,2025-04-30,1223410395,关于不向下修正“正川转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-30/1223410395.PDF
605006,山玻转债,605006,山东玻纤,2025-04-30,2025-04-30,rejected,,,2025-04-30,1223423425,山东玻纤集团股份有限公司关于不向下修正“山玻转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-30/1223423425.PDF
688772,冠宇转债,688772,珠海冠宇,2025-04-30,2025-04-30,rejected,,,2025-04-30,1223418674,关于不向下修正“冠宇转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-04-30/1223418674.PDF
600496,精工转债,600496,精工钢构,2025-05-01,2025-05-01,rejected,,,2025-05-01,1223450865,精工钢构关于不向下修正“精工转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-01/1223450865.PDF
605007,特纸转债,605007,五洲特纸,2025-05-01,2025-05-01,rejected,,,2025-05-01,1223443304,五洲特种纸业集团股份有限公司关于不向下修正“特纸转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-01/1223443304.PDF
688388,嘉元转债,688388,嘉元科技,2025-05-01,2025-05-01,rejected,,,2025-05-01,1223444634,广东嘉元科技股份有限公司关于不向下修正“嘉元转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-01/1223444634.PDF
688599,天23转债,688599,天合光能,2025-05-01,2025-05-01,rejected,,,2025-05-01,1223443323,天合光能股份有限公司关于不向下修正“天23转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-01/1223443323.PDF
003004,声迅转债,003004,*ST声迅,2025-05-07,2025-05-07,rejected,,,2025-05-07,1223478332,关于不向下修正声迅转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-07/1223478332.PDF
300305,裕兴转债,300305,裕兴<em>股</em>份,2025-05-07,2025-05-07,rejected,,,2025-05-07,1223476629,关于不向下修正裕兴转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-07/1223476629.PDF
000301,盛虹转债,000301,东方盛虹,2025-05-08,2025-05-08,rejected,,,2025-05-08,1223490552,关于不向下修正“盛虹转债”转股价格的提示性公告,https://static.cninfo.com.cn/finalpage/2025-05-08/1223490552.PDF
002382,蓝帆转债,002382,蓝帆医疗,2025-05-08,2025-05-08,rejected,,,2025-05-08,1223488705,关于暂不向下修正蓝帆转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-08/1223488705.PDF
002887,绿茵转债,002887,绿茵生态,2025-05-08,2025-05-08,approved,,2025-05-08,,1223488287,关于预计触发绿茵转债转股价格向下修正的提示性公告,https://static.cninfo.com.cn/finalpage/2025-05-08/1223488287.PDF
605222,起帆转债,605222,起帆电缆,2025-05-08,2025-05-08,rejected,,,2025-05-08,1223488915,起帆电缆关于不向下修正“起帆转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-08/1223488915.PDF
002996,顺博转债,002996,顺博合金,2025-05-09,2025-05-09,rejected,,,2025-05-09,1223495782,关于不向下修正顺博转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-09/1223495782.PDF
300406,九强转债,300406,九强生物,2025-05-09,2025-05-09,rejected,,,2025-05-09,1223513762,关于不向下修正“九强转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-09/1223513762.PDF
300243,瑞丰转债,300243,瑞丰高材,2025-05-10,2025-05-10,rejected,,,2025-05-10,1223512603,关于不向下修正瑞丰转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-10/1223512603.PDF
601208,东材转债,601208,东材科技,2025-05-10,2025-05-10,rejected,,,2025-05-10,1223510239,四川东材科技集团股份有限公司关于不向下修正“东材转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-10/1223510239.PDF
603669,灵康转债,603669,灵康药业,2025-05-10,2025-05-10,rejected,,,2025-05-10,1223509712,关于不向下修正“灵康转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-10/1223509712.PDF
300614,百畅转债,300614,百川畅银,2025-05-12,2025-05-12,rejected,,,2025-05-12,1223527719,关于不向下修正百畅转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-12/1223527719.PDF
301017,漱玉转债,301017,漱玉平民,2025-05-12,2025-05-12,rejected,,,2025-05-12,1223528630,关于不向下修正漱玉转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-12/1223528630.PDF
002459,晶澳转债,002459,晶澳科技,2025-05-13,2025-05-13,rejected,,,2025-05-13,1223528907,关于不向下修正“晶澳转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-13/1223528907.PDF
603568,伟22转债,603568,伟明环保,2025-05-13,2025-05-13,rejected,,,2025-05-13,1223525632,伟明环保关于不向下修正“伟22转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-13/1223525632.PDF
002887,绿茵转债,002887,绿茵生态,2025-05-15,2025-05-15,rejected,,,2025-05-15,1223545684,关于不向下修正绿茵转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-15/1223545684.PDF
688030,山石转债,688030,山石网科,2025-05-15,2025-05-15,rejected,,,2025-05-15,1223542706,关于不向下修正“山石转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-15/1223542706.PDF
688321,微芯转债,688321,微芯生物,2025-05-15,2025-05-15,rejected,,,2025-05-15,1223543157,关于不向下修正“微芯转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-15/1223543157.PDF
688350,富淼转债,688350,富淼科技,2025-05-15,2025-05-15,rejected,,,2025-05-15,1223543267,江苏富淼科技股份有限公司关于不向下修正“富淼转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-15/1223543267.PDF
688556,高测转债,688556,高测<em>股</em>份,2025-05-15,2025-06-10,approved,2025-05-15,2025-06-10,,1223544178; 1223826911,关于董事会提议向下修正“高测转债”转股价格的公告; 关于向下修正“高测转债”转股价格暨转股停牌的公告,https://static.cninfo.com.cn/finalpage/2025-05-15/1223544178.PDF; https://static.cninfo.com.cn/finalpage/2025-06-10/1223826911.PDF
300630,,300630,普利退,2025-05-16,2025-05-16,proposed_pending,2025-05-16,,,1223571077,关于董事会提议向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-16/1223571077.PDF
300856,科思转债,300856,科思<em>股</em>份,2025-05-16,2025-05-16,rejected,,,2025-05-16,1223568754,关于不向下修正科思转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-16/1223568754.PDF
600061,国投转债,600061,国投资本,2025-05-16,2025-05-16,rejected,,,2025-05-16,1223554799,国投资本股份有限公司关于不向下修正“国投转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-16/1223554799.PDF
601778,晶科转债,601778,晶科科技,2025-05-17,2025-05-17,rejected,,,2025-05-17,1223572147,关于不向下修正“晶科转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-17/1223572147.PDF
603681,永22转债,603681,永冠新材,2025-05-17,2025-05-17,rejected,,,2025-05-17,1223568559,上海永冠众诚新材料科技（集团）股份有限公司关于不向下修正“永22转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-17/1223568559.PDF
000723,美锦转债,000723,美锦能源,2025-05-22,2025-05-22,rejected,,,2025-05-22,1223627233,关于不向下修正美锦转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-22/1223627233.PDF
002398,垒知转债,002398,垒知集团,2025-05-22,2025-05-22,rejected,,,2025-05-22,1223627293,关于不向下修正垒知转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-22/1223627293.PDF
002775,文科转债,002775,文科<em>股</em>份,2025-05-22,2025-05-22,rejected,,,2025-05-22,1223627895,关于不向下修正文科转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-22/1223627895.PDF
002982,湘佳转债,002982,湘佳<em>股</em>份,2025-05-22,2025-05-22,rejected,,,2025-05-22,1223624746,关于不向下修正湘佳转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-22/1223624746.PDF
600745,闻泰转债,600745,闻泰科技,2025-05-22,2025-05-22,rejected,,,2025-05-22,1223626007,关于不向下修正“闻泰转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-22/1223626007.PDF
