announcement_id,event_date,event_type,bond_name,issuer_code,issuer_name,title,url,search_keys
1214332068,2022-08-19,down_reset_rejected,大族转债,002008,大族激光,关于不向下修正大族转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-19/1214332068.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214332325,2022-08-19,down_reset_rejected,塞力转债,603716,塞力医疗,关于不向下修正“塞力转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-19/1214332325.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214342578,2022-08-20,down_reset_trigger_notice,长汽转债,601633,长城汽车,长城汽车股份有限公司关于“长汽转债”预计满足转股价格向下修正条件的提示性公告,https://static.cninfo.com.cn/finalpage/2022-08-20/1214342578.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1214342690,2022-08-20,down_reset_rejected,维格转债,603518,锦泓集团,锦泓时装集团股份有限公司关于不向下修正“维格转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-20/1214342690.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214342712,2022-08-20,down_reset_rejected,家悦转债,603708,家家悦,家家悦集团股份有限公司关于不向下修正“家悦转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-20/1214342712.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214342724,2022-08-20,down_reset_rejected,城地转债,603887,城地香江,上海城地香江数据科技股份有限公司关于暂不向下修正“城地转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-20/1214342724.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214343132,2022-08-20,down_reset_approved,恒逸转债,000703,恒逸石化,关于恒逸转债预计触发转股价格向下修正的提示性公告,https://static.cninfo.com.cn/finalpage/2022-08-20/1214343132.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1214343207,2022-08-20,down_reset_rejected,豪美转债,002988,豪美新材,关于不向下修正豪美转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-20/1214343207.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214344118,2022-08-20,down_reset_proposed,,002370,亚太药业,关于董事会提议向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-20/1214344118.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1214344182,2022-08-20,down_reset_rejected,,300655,晶瑞电材,关于不向下修正晶瑞转2转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-20/1214344182.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214344370,2022-08-20,down_reset_rejected,天创转债,603608,天创时尚,关于不向下修正“天创转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-20/1214344370.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214344377,2022-08-20,down_reset_rejected,永安转债,603776,永安行,永安行：关于不向下修正“永安转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-20/1214344377.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214346752,2022-08-22,down_reset_rejected,吉视转债,601929,吉视传媒,吉视传媒股份有限公司关于不向下修正“吉视转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-22/1214346752.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214352500,2022-08-23,down_reset_rejected,未来转债,002631,德尔未来,关于不向下修正未来转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-23/1214352500.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214354357,2022-08-23,down_reset_rejected,瑞丰转债,300243,瑞丰高材,关于不向下修正瑞丰转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-23/1214354357.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214354634,2022-08-23,down_reset_trigger_notice,太极转债,002368,太极<em>股</em>份,关于“太极转债”预计触发转股价格向下修正条件的提示性公告,https://static.cninfo.com.cn/finalpage/2022-08-23/1214354634.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格; 触发 转股价格 向下修正 条件
1214355189,2022-08-23,down_reset_proposed,久其转债,002279,久其软件,关于董事会提议向下修正久其转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-23/1214355189.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1214356992,2022-08-23,down_reset_proposed,,603007,ST花王,关于董事会提议向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-23/1214356992.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1214363837,2022-08-23,down_reset_rejected,,002815,崇达技术,关于暂不向下修正“崇达转2”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-23/1214363837.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214370846,2022-08-23,down_reset_trigger_notice,,300778,新城市,关于预计触发转股价格向下修正条件的提示性公告,https://static.cninfo.com.cn/finalpage/2022-08-23/1214370846.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格; 触发 转股价格 向下修正 条件
1214366882,2022-08-24,down_reset_rejected,华森转债,002907,华森制药,关于不向下修正“华森转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-24/1214366882.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214368158,2022-08-24,down_reset_trigger_notice,,603638,艾迪精密,艾迪精密关于预计触发可转债转股价格向下修正条件的提示性公告,https://static.cninfo.com.cn/finalpage/2022-08-24/1214368158.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格; 触发 转股价格 向下修正 条件
1214371190,2022-08-24,down_reset_rejected,尚荣转债,002551,尚荣医疗,关于不向下修正尚荣转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-24/1214371190.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214372403,2022-08-24,down_reset_rejected,烽火转债,600498,烽火通信,烽火通信科技股份有限公司关于不向下修正“烽火转债”转股价格的提示性公告,https://static.cninfo.com.cn/finalpage/2022-08-24/1214372403.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214373449,2022-08-24,down_reset_rejected,思特转债,300608,思特奇,关于不向下修正思特转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-24/1214373449.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214385133,2022-08-25,down_reset_rejected,闻泰转债,600745,闻泰科技,关于不向下修正“闻泰转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-25/1214385133.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214385257,2022-08-25,down_reset_rejected,伟22转债,603568,伟明环保,伟明环保关于不向下修正“伟22转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-25/1214385257.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214386588,2022-08-25,down_reset_rejected,恒逸转债,000703,恒逸石化,关于不向下修正恒逸转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-25/1214386588.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214387128,2022-08-25,down_reset_rejected,华海转债,600521,华海药业,浙江华海药业股份有限公司关于不向下修正“华海转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-25/1214387128.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214388845,2022-08-25,down_reset_rejected,奥佳转债,002614,奥佳华,关于不向下修正奥佳转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-25/1214388845.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214390362,2022-08-25,down_reset_rejected,侨银转债,002973,侨银<em>股</em>份,关于不向下修正侨银转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-25/1214390362.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214402485,2022-08-26,down_reset_rejected,翔港转债,603499,翔港科技,关于不向下修正“翔港转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-26/1214402485.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214406048,2022-08-26,down_reset_rejected,拓斯转债,300607,拓斯达,关于不向下修正拓斯转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-26/1214406048.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214406109,2022-08-26,down_reset_approved,万青转债,000789,万年青,关于万青转债预计触发转股价格向下修正的提示性公告,https://static.cninfo.com.cn/finalpage/2022-08-26/1214406109.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1214406914,2022-08-26,down_reset_rejected,金陵转债,300651,金陵体育,江苏金陵体育器材股份有限公司关于不向下修正金陵转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-26/1214406914.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214408591,2022-08-26,down_reset_rejected,科华转债,002022,*ST 科华,关于不向下修正“科华转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-26/1214408591.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214408761,2022-08-26,down_reset_rejected,永鼎转债,600105,永鼎<em>股</em>份,永鼎股份关于不向下修正“永鼎转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-26/1214408761.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214408857,2022-08-26,down_reset_rejected,广汇转债,600297,广汇汽车,广汇汽车服务集团股份公司关于不向下修正“广汇转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-26/1214408857.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214409533,2022-08-26,down_reset_rejected,永吉转债,603058,永吉<em>股</em>份,贵州永吉印务股份有限公司关于不向下修正“永吉转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-26/1214409533.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214411575,2022-08-26,down_reset_proposed,友发转债,601686,友发集团,关于董事会提议向下修正“友发转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-26/1214411575.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1214458898,2022-08-26,down_reset_approved,中特转债,00267,中信<em>股</em>份,海外监管公告–中信泰富特钢集团股份有限公司关於“中特转债”可能触发转股价格向下修正的提示性公告,https://static.cninfo.com.cn/finalpage/2022-08-26/1214458898.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1214418998,2022-08-27,down_reset_approved,超声转债,000823,超声电子,超声电子关于超声转债可能触发向下修正转股价格的提示性公告,https://static.cninfo.com.cn/finalpage/2022-08-27/1214418998.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1214419344,2022-08-27,down_reset_rejected,国投转债,600061,国投资本,国投资本股份有限公司关于不向下修正“国投转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-27/1214419344.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214419676,2022-08-27,down_reset_rejected,润达转债,603108,润达医疗,关于暂不向下修正“润达转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-27/1214419676.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214422182,2022-08-27,down_reset_rejected,科沃转债,603486,科沃斯,关于不向下修正“科沃转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-27/1214422182.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214423137,2022-08-27,down_reset_approved,中特转债,000708,中信特钢,关于中特转债可能触发转股价格向下修正的提示性公告,https://static.cninfo.com.cn/finalpage/2022-08-27/1214423137.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1214425769,2022-08-27,down_reset_rejected,东时转债,603377,东方时尚,东方时尚关于不向下修正“东时转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-27/1214425769.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214425866,2022-08-27,down_reset_rejected,灵康转债,603669,灵康药业,关于不向下修正“灵康转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-27/1214425866.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214422341,2022-08-29,down_reset_rejected,泰林转债,300813,泰林生物,关于不向下修正“泰林转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-29/1214422341.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214442498,2022-08-30,down_reset_rejected,太极转债,002368,太极<em>股</em>份,关于不向下修正“太极转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-30/1214442498.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214444952,2022-08-30,down_reset_rejected,大丰转债,603081,大丰实业,浙江大丰实业股份有限公司关于不向下修正“大丰转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-30/1214444952.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214448949,2022-08-30,down_reset_rejected,太平转债,603877,太平鸟,关于不向下修正“太平转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-30/1214448949.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214450637,2022-08-30,down_reset_rejected,博杰转债,002975,博杰<em>股</em>份,关于不向下修正“博杰转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-30/1214450637.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214468732,2022-08-30,down_reset_rejected,城市转债,300778,新城市,关于不向下修正“城市转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-30/1214468732.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214469551,2022-08-31,down_reset_rejected,艾迪转债,603638,艾迪精密,艾迪精密关于不向下修正“艾迪转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-31/1214469551.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214471162,2022-08-31,down_reset_rejected,海正定转,600267,海正药业,浙江海正药业股份有限公司关于不向下修正“海正定转”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-31/1214471162.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214499164,2022-08-31,down_reset_proposed,,06865,福莱特玻璃,海外监管公告-福莱特玻璃集团股份有限公司董事会关於建议向下修正A股可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-08-31/1214499164.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1214494358,2022-09-01,down_reset_rejected,淳中转债,603516,淳中科技,北京淳中科技股份有限公司关于不向下修正“淳中转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-09-01/1214494358.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214494360,2022-09-01,down_reset_rejected,荣泰转债,603579,荣泰健康,上海荣泰健康科技股份有限公司关于不向下修正“荣泰转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-09-01/1214494360.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214499022,2022-09-01,down_reset_rejected,华安转债,600909,华安证券,华安证券股份有限公司关于不向下修正“华安转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-09-01/1214499022.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214499027,2022-09-01,down_reset_rejected,财通转债,601108,财通证券,关于不向下修正“财通转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-09-01/1214499027.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214499029,2022-09-01,down_reset_rejected,紫银转债,601860,紫金银行,江苏紫金农村商业银行股份有限公司关于不向下修正紫银转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-09-01/1214499029.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214499031,2022-09-01,down_reset_proposed,,601865,福莱特,福莱特玻璃集团股份有限公司董事会关于建议向下修正A股可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-09-01/1214499031.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1214513044,2022-09-02,down_reset_rejected,韦尔转债,603501,韦尔<em>股</em>份,关于不向下修正“韦尔转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-09-02/1214513044.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214513056,2022-09-02,down_reset_rejected,多伦转债,603528,多伦科技,多伦科技关于不向下修正“多伦转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-09-02/1214513056.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214513274,2022-09-02,down_reset_rejected,万青转债,000789,万年青,关于不向下修正万青转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-09-02/1214513274.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214523893,2022-09-03,down_reset_approved,敖东转债,000623,吉林敖东,关于敖东转债预计触发转股价格向下修正的提示性公告,https://static.cninfo.com.cn/finalpage/2022-09-03/1214523893.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1214523995,2022-09-03,down_reset_rejected,超声转债,000823,超声电子,超声电子关于不向下修正超声转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-09-03/1214523995.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214525596,2022-09-03,down_reset_approved,威派转债,603956,威派格,威派格关于“威派转债”预计触发转股价格向下修正的提示性公告,https://static.cninfo.com.cn/finalpage/2022-09-03/1214525596.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1214525894,2022-09-03,down_reset_trigger_notice,,002174,游族网络,关于预计触发转股价格向下修正条件的提示性公告,https://static.cninfo.com.cn/finalpage/2022-09-03/1214525894.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格; 触发 转股价格 向下修正 条件
1214532451,2022-09-05,down_reset_trigger_notice,,002988,豪美新材,关于预计触发可转债转股价格向下修正条件的提示性公告,https://static.cninfo.com.cn/finalpage/2022-09-05/1214532451.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格; 触发 转股价格 向下修正 条件
1214539137,2022-09-06,down_reset_approved,,002815,崇达技术,关于“崇达转2”可能触发转股价格向下修正的提示性公告,https://static.cninfo.com.cn/finalpage/2022-09-06/1214539137.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1214541816,2022-09-06,down_reset_trigger_notice,,301040,中环海陆,关于预计触发转股价格向下修正条件的提示性公告,https://static.cninfo.com.cn/finalpage/2022-09-06/1214541816.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格; 触发 转股价格 向下修正 条件
1214548393,2022-09-07,down_reset_trigger_notice,,002398,垒知集团,关于预计触发转股价格向下修正条件的提示性公告,https://static.cninfo.com.cn/finalpage/2022-09-07/1214548393.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格; 触发 转股价格 向下修正 条件
1214556123,2022-09-07,down_reset_rejected,中特转债,00267,中信<em>股</em>份,海外监管公告–中信泰富特钢集团股份有限公司关於不向下修正“中特转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-09-07/1214556123.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214555252,2022-09-08,down_reset_rejected,建工转债,600939,重庆建工,重庆建工关于不向下修正“建工转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-09-08/1214555252.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214555338,2022-09-08,down_reset_trigger_notice,,688116,天奈科技,天奈科技关于预计触发转股价格向下修正条件的提示性公告,https://static.cninfo.com.cn/finalpage/2022-09-08/1214555338.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格; 触发 转股价格 向下修正 条件
1214555461,2022-09-08,down_reset_rejected,中特转债,000708,中信特钢,关于不向下修正中特转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-09-08/1214555461.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214556352,2022-09-08,down_reset_trigger_notice,永东转债,002753,永东<em>股</em>份,关于永东转债预计触发转股价格向下修正条件的提示性公告,https://static.cninfo.com.cn/finalpage/2022-09-08/1214556352.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格; 触发 转股价格 向下修正 条件
1214556624,2022-09-08,down_reset_rejected,长汽转债,601633,长城汽车,长城汽车股份有限公司关于不向下修正”长汽转债“转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-09-08/1214556624.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214557541,2022-09-08,down_reset_rejected,台21转债,603055,台华新材,浙江台华新材料股份有限公司关于不向下修正“台21转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-09-08/1214557541.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214557598,2022-09-08,down_reset_approved,芯海转债,688595,芯海科技,芯海科技关于“芯海转债”预计触发转股价格向下修正的提示性公告,https://static.cninfo.com.cn/finalpage/2022-09-08/1214557598.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1214566583,2022-09-09,down_reset_rejected,盈峰转债,000967,盈峰环境,关于暂不向下修正盈峰转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-09-09/1214566583.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214566954,2022-09-09,down_reset_approved,,002534,西子洁能,关于预计触发转股价格向下修正的提示性公告,https://static.cninfo.com.cn/finalpage/2022-09-09/1214566954.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1214568428,2022-09-09,down_reset_approved,,002370,亚太药业,关于向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-09-09/1214568428.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1214577094,2022-09-10,down_reset_trigger_notice,今飞转债,002863,今飞凯达,关于今飞转债预计触发转股价格向下修正条件的提示性公告,https://static.cninfo.com.cn/finalpage/2022-09-10/1214577094.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格; 触发 转股价格 向下修正 条件
1214577493,2022-09-10,down_reset_proposed,,000623,吉林敖东,关于董事会提议向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-09-10/1214577493.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1214578683,2022-09-10,down_reset_rejected,威派转债,603956,威派格,威派格关于不向下修正“威派转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-09-10/1214578683.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214582866,2022-09-14,down_reset_approved,模塑转债,000700,模塑科技,模塑科技关于模塑转债预计触发向下修正转股价格条款的提示性公告,https://static.cninfo.com.cn/finalpage/2022-09-14/1214582866.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1214584288,2022-09-14,down_reset_rejected,中路转债,301040,中环海陆,关于不向下修正”中路转债“转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-09-14/1214584288.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1214584559,2022-09-14,down_reset_rejected,,002815,崇达技术,关于暂不向下修正“崇达转2”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-09-14/1214584559.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
